Time,bpm,mph,pace,Cadence,stride,distance-feet
0:00:00,0,0,0:00,0,0,0
0:00:01,0,1,62:02:00,53,34,4.54
0:00:02,0,1.7,36:08:00,52,33,7.87
0:00:03,0,1.8,32:48:00,49,33,11.8
0:00:04,0,2.1,29:05:00,50,26,15.43
0:00:05,0,2.1,29:05:00,50,26,15.43
0:00:06,0,2.3,26:13:00,53,20,19.66
0:00:07,0,2.6,23:16,56,24,28.74
0:00:08,0,2.6,23:16,56,24,28.74
0:00:09,0,2.7,21:50,57,26,37.82
0:00:10,0,2.7,21:50,57,26,37.82
0:00:11,0,3.4,17:29,63,27,45.68
0:00:12,0,4.1,14:32,67,28,50.52
0:00:13,0,4.1,14:32,67,28,50.52
0:00:14,0,5.7,10:28,76,34,61.56
0:00:15,0,6.1,9:53,78,43,72.59
0:00:16,0,6.2,9:42,78,44,83.63
0:00:17,0,6.2,9:42,78,44,94.09
0:00:18,0,6.3,9:31,79,44,105.12
0:00:19,0,6.3,9:31,79,44,109.21
0:00:20,0,6.4,9:26,79,45,117.08
0:00:21,0,6.4,9:26,79,45,117.08
0:00:22,152,6.4,9:26,78,46,128.11
0:00:23,149,6.4,9:26,77,46,139.15
0:00:24,150,6.4,9:26,77,46,150.18
0:00:25,149,6.4,9:26,78,47,161.22
0:00:26,149,6.3,9:31,79,47,172.25
0:00:27,136,6.3,9:31,79,47,183.29
0:00:28,133,6.3,9:31,79,47,188.78
0:00:29,134,6.2,9:42,79,46,199.81
0:00:30,135,6.2,9:42,79,46,209.05
0:00:31,140,6,10:04,77,44,220.08
0:00:32,138,5.9,10:10,78,44,231.12
0:00:33,138,5.9,10:10,78,44,240.81
0:00:34,138,5.9,10:10,78,44,247.17
0:00:35,139,5.8,10:16,78,44,258.2
0:00:36,140,5.8,10:16,78,44,259.87
0:00:37,140,5.7,10:28,78,42,270.91
0:00:38,141,5.7,10:28,78,42,281.94
0:00:39,141,5.7,10:28,78,42,284.68
0:00:40,141,5.2,11:30,78,41,295.71
0:00:41,143,5.3,11:23,78,39,306.75
0:00:42,142,5.3,11:16,79,38,317.78
0:00:43,143,5.3,11:16,78,38,327.03
0:00:44,143,5.4,11:02,78,39,338.07
0:00:45,144,5.4,11:02,78,39,345.49
0:00:46,143,5.4,11:02,78,39,345.49
0:00:47,143,5.4,11:02,78,39,356.52
0:00:48,144,5.4,11:02,79,39,367.56
0:00:49,144,5.4,11:02,78,39,375.74
0:00:50,144,5.4,11:02,78,39,375.74
0:00:51,144,5.4,11:02,78,39,375.74
0:00:52,145,5.4,11:09,79,39,386.77
0:00:53,146,5.4,11:09,79,39,393.59
0:00:54,146,5.4,11:09,79,39,404.62
0:00:55,146,5.4,11:09,79,39,405.99
0:00:56,147,5.4,11:09,79,39,417.03
0:00:57,147,5.4,11:09,79,39,428.06
0:00:58,147,5.4,11:09,79,39,439.1
0:00:59,147,5.4,11:02,80,39,447.74
0:01:00,149,5.4,11:02,80,39,454.1
0:01:01,149,5.4,11:02,80,39,465.13
0:01:02,149,5.4,11:02,80,39,466.2
0:01:03,149,5.1,11:47,79,38,471.94
0:01:04,151,5.2,11:30,79,37,482.98
0:01:05,151,5.2,11:30,79,37,494.01
0:01:06,151,5.1,11:47,79,37,505.05
0:01:07,151,5.1,11:47,79,37,512.48
0:01:08,152,5.2,11:38,79,37,518.23
0:01:09,152,5.3,11:23,78,37,523.98
0:01:10,152,5.4,11:09,78,38,530.33
0:01:11,152,5.6,10:48,77,40,541.37
0:01:12,152,5.6,10:48,77,40,549.39
0:01:13,152,5.6,10:42,78,41,560.43
0:01:14,152,5.6,10:42,78,41,571.46
0:01:15,152,5.6,10:42,78,41,575.11
0:01:16,152,5.6,10:42,78,41,575.11
0:01:17,152,5.6,10:42,78,41,586.14
0:01:18,152,5.6,10:42,77,41,597.18
0:01:19,152,5.6,10:42,77,41,607.17
0:01:20,151,5.6,10:42,78,41,613.53
0:01:21,151,5.7,10:34,79,41,624.56
0:01:22,150,5.6,10:42,79,42,635.6
0:01:23,150,5.6,10:42,79,42,639.54
0:01:24,150,5.5,10:55,77,41,650.58
0:01:25,150,5.5,10:55,77,41,657.7
0:01:26,152,5.5,10:55,77,41,657.7
0:01:27,152,5.6,10:48,78,41,668.73
0:01:28,152,5.9,10:10,79,41,679.77
0:01:29,152,6,10:04,79,42,690.8
0:01:30,152,6,10:04,79,42,698.24
0:01:31,152,6,10:04,79,42,698.24
0:01:32,152,5.9,10:10,77,44,709.27
0:01:33,152,5.9,10:10,78,44,720.3
0:01:34,153,6,10:04,79,44,731.34
0:01:35,153,5.9,10:10,77,44,742.37
0:01:36,153,5.9,10:10,77,44,752.39
0:01:37,152,5.9,10:10,77,44,752.39
0:01:38,152,5.9,10:10,78,44,763.42
0:01:39,154,6,9:59,80,44,774.46
0:01:40,154,6,9:59,79,43,785.49
0:01:41,154,6,9:59,79,43,796.53
0:01:42,155,6,10:04,78,43,807.56
0:01:43,155,6,10:04,78,43,811.99
0:01:44,155,5.9,10:10,78,43,818.34
0:01:45,155,5.8,10:16,78,43,829.37
0:01:46,156,5.8,10:16,78,43,837.4
0:01:47,156,5.8,10:22,78,43,844.05
0:01:48,156,5.6,10:42,77,42,855.09
0:01:49,156,5.6,10:42,77,42,862.21
0:01:50,156,5.6,10:42,77,42,868.26
0:01:51,156,5.7,10:34,79,41,879.29
0:01:52,156,5.7,10:34,79,41,887.01
0:01:53,156,5.7,10:34,79,42,898.05
0:01:54,155,5.7,10:34,79,42,900.02
0:01:55,156,5.8,10:22,78,42,911.06
0:01:56,157,5.8,10:16,78,42,922.09
0:01:57,157,5.8,10:16,77,42,933.13
0:01:58,157,5.8,10:16,78,42,944.16
0:01:59,157,5.8,10:16,78,42,952.96
0:02:00,158,5.8,10:16,79,42,964
0:02:01,158,5.8,10:16,79,42,965.67
0:02:02,157,5.8,10:22,79,42,971.72
0:02:03,157,5.8,10:22,79,42,978.07
0:02:04,157,5.5,10:55,79,42,984.12
0:02:05,157,5.5,10:55,79,41,995.16
0:02:06,157,5.9,10:10,79,41,1006.19
0:02:07,157,6,10:04,79,42,1017.23
0:02:08,157,6,10:04,79,42,1023.15
0:02:09,157,6,10:04,80,43,1029.81
0:02:10,157,6,10:04,80,43,1036.46
0:02:11,157,5.9,10:10,79,43,1047.5
0:02:12,157,5.9,10:10,79,43,1056.13
0:02:13,157,5.3,11:23,79,40,1067.16
0:02:14,157,5.3,11:16,79,39,1078.2
0:02:15,157,5.3,11:16,79,39,1080.03
0:02:16,158,5.3,11:16,79,38,1086.08
0:02:17,158,5.3,11:16,79,38,1086.08
0:02:18,158,5.7,10:28,80,40,1097.11
0:02:19,158,5.8,10:16,80,41,1108.15
0:02:20,158,5.8,10:16,80,41,1119.18
0:02:21,157,5.8,10:16,79,41,1130.22
0:02:22,157,5.2,11:38,79,41,1141.25
0:02:23,157,5.2,11:38,81,39,1152.29
0:02:24,158,5.3,11:23,81,39,1161.71
0:02:25,158,5.3,11:16,81,37,1172.74
0:02:26,158,5.3,11:16,80,38,1180.77
0:02:27,158,5.3,11:16,80,38,1180.77
0:02:28,157,5.3,11:23,80,38,1186.52
0:02:29,157,5.1,11:47,80,38,1197.41
0:02:30,157,5.1,11:47,80,38,1202.85
0:02:31,158,5,11:55,80,37,1208.6
0:02:32,158,5,12:03,78,36,1219.64
0:02:33,158,5,11:55,78,36,1230.67
0:02:34,158,5.1,11:47,79,36,1236.13
0:02:35,158,5.1,11:47,79,36,1236.13
0:02:36,158,5.1,11:47,79,37,1247.17
0:02:37,158,5.1,11:47,79,37,1258.2
0:02:38,159,5.2,11:38,80,37,1269.24
0:02:39,158,5.2,11:30,80,37,1276.37
0:02:40,158,5.3,11:23,80,37,1282.12
0:02:41,156,5.3,11:16,80,37,1293.15
0:02:42,156,5.3,11:16,80,37,1293.91
0:02:43,156,5.4,11:09,80,38,1299.66
0:02:44,156,5.4,11:09,80,38,1299.66
0:02:45,156,5.3,11:16,81,38,1310.7
0:02:46,157,5.3,11:16,81,38,1317.51
0:02:47,157,5.3,11:16,80,38,1328.55
0:02:48,158,5.5,10:55,80,38,1339.58
0:02:49,158,5.5,10:55,80,38,1341.71
0:02:50,158,5.6,10:48,80,39,1348.67
0:02:51,157,5,11:55,71,40,1359.71
0:02:52,159,4.6,12:55,66,40,1370.74
0:02:53,159,3.2,19:02,61,40,1380.74
0:02:54,158,3.2,19:02,61,40,1380.74
0:02:55,157,3.2,19:02,58,35,1390.42
0:02:56,157,3.1,19:23,57,33,1395.26
0:02:57,157,3,19:48,57,31,1399.8
0:02:58,156,3,20:11,56,31,1404.34
0:02:59,156,2.9,20:34,56,30,1408.57
0:03:00,157,2.9,20:34,57,30,1413.11
0:03:01,157,2.9,20:34,57,30,1413.11
0:03:02,156,2.9,20:34,57,30,1417.65
0:03:03,156,2.9,20:58,57,29,1422.19
0:03:04,156,2.8,21:24,57,29,1426.42
0:03:05,156,2.8,21:24,56,29,1430.66
0:03:06,155,2.8,21:24,55,29,1435.19
0:03:07,155,2.8,21:24,55,29,1439.73
0:03:08,154,2.8,21:24,55,29,1439.73
0:03:09,154,2.8,21:24,55,30,1443.97
0:03:10,153,2.8,21:24,55,30,1448.51
0:03:11,153,2.8,21:24,55,30,1457.58
0:03:12,153,2.8,21:24,55,30,1462.12
0:03:13,153,2.8,21:24,55,30,1462.12
0:03:14,152,2.8,21:24,55,30,1466.66
0:03:15,152,2.8,21:24,55,30,1471.2
0:03:16,152,2.8,21:24,55,30,1471.2
0:03:17,152,2.8,21:24,56,30,1479.97
0:03:18,150,2.8,21:24,56,30,1484.51
0:03:19,149,2.8,21:24,56,30,1489.04
0:03:20,149,2.8,21:24,56,30,1493.58
0:03:21,149,2.8,21:24,56,30,1493.58
0:03:22,149,2.9,20:58,55,30,1502.96
0:03:23,148,2.9,20:58,55,30,1507.5
0:03:24,148,2.8,21:24,55,30,1511.73
0:03:25,145,2.8,21:24,55,30,1516.27
0:03:26,145,2.8,21:24,56,30,1520.51
0:03:27,143,2.8,21:24,56,30,1525.05
0:03:28,143,2.8,21:24,56,30,1525.05
0:03:29,140,2.8,21:24,56,30,1525.05
0:03:30,140,2.8,21:24,56,30,1529.58
0:03:31,140,2.8,21:24,56,30,1533.82
0:03:32,139,2.8,21:24,56,30,1538.05
0:03:33,138,2.8,21:24,56,30,1546.83
0:03:34,138,2.8,21:24,56,30,1551.37
0:03:35,136,2.8,21:24,56,30,1555.9
0:03:36,136,2.8,21:24,56,30,1560.14
0:03:37,136,2.8,21:24,56,30,1564.68
0:03:38,136,2.8,21:24,56,30,1568.91
0:03:39,136,2.7,21:50,57,30,1573.15
0:03:40,134,2.7,21:50,56,29,1577.38
0:03:41,133,2.7,21:50,56,29,1577.38
0:03:42,132,2.7,21:50,56,28,1581.92
0:03:43,131,2.7,22:17,55,28,1586.16
0:03:44,131,2.7,22:17,55,28,1590.39
0:03:45,131,2.7,22:17,55,28,1590.39
0:03:46,130,2.6,22:46,54,28,1594.93
0:03:47,129,2.5,23:52,55,28,1598.56
0:03:48,128,2.5,23:52,55,28,1598.56
0:03:49,127,0,0:00,0,0,1598.56
0:03:50,129,0,0:00,0,0,1598.56
0:03:51,129,0,0:00,0,0,1598.56
0:03:52,130,0,0:00,0,0,1598.56
0:03:53,130,0,0:00,0,0,1598.56
0:03:54,131,0,0:00,0,0,1598.56
0:03:55,134,4.1,14:46,36,28,1606.73
0:03:56,134,5.4,11:02,55,35,1611.27
0:03:57,139,5.7,10:28,76,42,1618.53
0:03:58,139,5.9,10:10,79,50,1629.56
0:03:59,142,6,10:04,79,46,1640.6
0:04:00,142,6,9:59,78,43,1647.57
0:04:01,142,6,9:59,79,43,1658.6
0:04:02,142,6,9:59,79,43,1661.79
0:04:03,138,6,9:59,79,43,1672.82
0:04:04,136,6,9:59,78,43,1682.36
0:04:05,134,6,9:59,78,43,1682.36
0:04:06,135,6.1,9:53,79,43,1693.4
0:04:07,135,6.1,9:53,79,43,1702.33
0:04:08,135,5,11:55,80,41,1713.36
0:04:09,137,5,11:55,80,41,1720.78
0:04:10,138,5.4,11:09,80,38,1731.82
0:04:11,137,5.5,10:55,80,37,1742.85
0:04:12,139,5.6,10:48,80,38,1750.73
0:04:13,139,5.6,10:48,79,39,1757.39
0:04:14,141,5.6,10:42,79,40,1768.42
0:04:15,141,5.6,10:42,79,40,1776.45
0:04:16,142,5.6,10:42,80,40,1782.8
0:04:17,143,5.6,10:42,80,40,1782.8
0:04:18,144,5.7,10:28,83,40,1793.83
0:04:19,144,5.7,10:28,84,40,1804.87
0:04:20,144,5.7,10:28,84,40,1807.3
0:04:21,145,5.8,10:22,85,39,1818.34
0:04:22,145,5.8,10:16,83,39,1826.06
0:04:23,145,5.8,10:16,83,39,1826.06
0:04:24,146,5.8,10:16,81,39,1833.02
0:04:25,146,5.7,10:34,80,41,1844.05
0:04:26,146,5.6,10:42,80,41,1855.09
0:04:27,147,5.2,11:38,80,39,1866.12
0:04:28,148,5.1,11:47,80,38,1877.16
0:04:29,148,5,11:55,81,37,1888.19
0:04:30,148,5,11:55,80,36,1896.55
0:04:31,148,5,11:55,80,35,1907.14
0:04:32,148,5,11:55,80,35,1907.14
0:04:33,148,5,11:55,80,35,1912.58
0:04:34,149,5.2,11:30,80,35,1923.62
0:04:35,149,5.2,11:30,80,36,1934.65
0:04:36,149,5.2,11:30,80,36,1934.97
0:04:37,149,5.2,11:30,80,36,1941.02
0:04:38,151,5.1,11:47,80,37,1947.07
0:04:39,151,5.1,11:47,78,37,1958.11
0:04:40,151,5.2,11:38,79,37,1964.01
0:04:41,152,5.2,11:30,79,37,1969.76
0:04:42,152,5.3,11:23,80,37,1980.8
0:04:43,152,5.3,11:16,80,37,1991.83
0:04:44,152,5.4,11:02,81,38,2002.87
0:04:45,151,5.5,10:55,81,38,2011.81
0:04:46,151,5.5,10:55,81,38,2011.81
0:04:47,151,5.6,10:48,81,38,2018.17
0:04:48,151,5.6,10:48,81,39,2029.2
0:04:49,151,5.6,10:48,81,39,2036.62
0:04:50,151,5.4,11:02,81,39,2047.66
0:04:51,151,5.4,11:02,80,39,2053.87
0:04:52,152,5.4,11:02,81,39,2059.61
0:04:53,152,5.4,11:02,80,38,2070.65
0:04:54,152,5.4,11:02,81,38,2076.86
0:04:55,152,5.3,11:16,81,38,2087.89
0:04:56,153,5.3,11:16,81,38,2094.1
0:04:57,153,5.4,11:09,80,38,2105.14
0:04:58,153,5.4,11:09,80,38,2116.17
0:04:59,154,5.3,11:16,81,38,2123.45
0:05:00,155,5.4,11:09,80,38,2129.5
0:05:01,155,5.4,11:09,80,38,2140.53
0:05:02,156,5.4,11:09,80,38,2147.04
0:05:03,155,5.4,11:09,80,38,2152.79
0:05:04,155,5.4,11:09,80,38,2163.83
0:05:05,155,5.4,11:09,80,38,2164.59
0:05:06,155,5.4,11:09,80,38,2170.34
0:05:07,155,5.4,11:09,80,38,2176.39
0:05:08,155,5.4,11:09,80,38,2176.39
0:05:09,155,5.4,11:02,80,38,2187.42
0:05:10,155,5.4,11:09,80,38,2198.46
0:05:11,155,5.4,11:09,80,38,2199.99
0:05:12,155,5.2,11:30,81,38,2211.02
0:05:13,156,5.4,11:09,81,37,2222.06
0:05:14,155,5.4,11:09,81,37,2233.09
0:05:15,155,5.4,11:09,82,37,2244.13
0:05:16,156,5.4,11:09,82,37,2255.16
0:05:17,156,5.4,11:09,82,37,2263.21
0:05:18,155,5.4,11:02,81,37,2269.27
0:05:19,156,5.4,11:02,81,37,2280.3
0:05:20,156,5.4,11:02,81,38,2287.42
0:05:21,156,5.4,11:02,81,38,2293.47
0:05:22,157,5.4,11:02,81,38,2304.5
0:05:23,157,5.4,11:02,81,38,2310.71
0:05:24,157,5.4,11:02,81,38,2310.71
0:05:25,157,5.4,11:02,81,38,2316.76
0:05:26,157,5.4,11:02,81,38,2316.76
0:05:27,157,5.4,11:02,80,38,2327.8
0:05:28,157,5.4,11:02,80,38,2328.86
0:05:29,157,5.4,11:02,80,38,2339.9
0:05:30,157,5.5,10:55,80,39,2350.93
0:05:31,158,5.5,10:55,80,40,2361.97
0:05:32,158,5.5,10:55,81,40,2373
0:05:33,159,5.5,10:55,80,40,2384.04
0:05:34,158,5.4,11:09,81,39,2395.07
0:05:35,158,5.4,11:09,81,39,2400.87
0:05:36,159,5.3,11:23,80,38,2411.76
0:05:37,160,4.8,12:28,80,37,2422.34
0:05:38,159,4.8,12:28,80,37,2427.79
0:05:39,160,4.9,12:20,80,35,2433.24
0:05:40,160,4.9,12:11,80,35,2444.13
0:05:41,160,4.9,12:11,80,35,2444.13
0:05:42,160,4.9,12:11,79,35,2449.87
0:05:43,160,5,12:03,80,35,2455.32
0:05:44,159,5,12:03,80,35,2466.21
0:05:45,159,5,11:55,81,35,2471.66
0:05:46,159,5.2,11:38,80,36,2482.69
0:05:47,160,5.1,11:47,79,36,2493.73
0:05:48,160,5,11:55,79,37,2500.09
0:05:49,160,5,11:55,79,37,2500.09
0:05:50,160,5,12:03,80,36,2511.13
0:05:51,160,5,11:55,80,35,2521.88
0:05:52,159,5.2,11:38,82,35,2532.91
0:05:53,159,5.2,11:38,82,35,2533.07
0:05:54,159,5.2,11:38,82,35,2533.07
0:05:55,160,5.2,11:38,82,35,2538.82
0:05:56,160,5.2,11:38,82,35,2538.82
0:05:57,159,5,11:55,81,36,2549.85
0:05:58,159,5.1,11:47,82,35,2560.89
0:05:59,159,5.1,11:47,82,35,2571.49
0:06:00,161,5.1,11:47,81,36,2582.53
0:06:01,160,5.1,11:47,81,36,2593.56
0:06:02,160,5.1,11:47,81,36,2594.48
0:06:03,160,5,11:55,80,36,2605.37
0:06:04,160,5,11:55,80,36,2605.37
0:06:05,159,4.9,12:20,79,35,2616.41
0:06:06,160,4.8,12:28,79,35,2627.44
0:06:07,160,4.6,12:55,74,35,2638.48
0:06:08,160,4.6,12:55,74,35,2644.1
0:06:09,160,4.6,12:55,74,35,2644.1
0:06:10,160,3.8,15:38,69,35,2650.75
0:06:11,160,3.3,18:23,62,34,2655.59
0:06:12,159,3.1,19:23,57,33,2659.83
0:06:13,158,2.9,20:58,54,31,2668.3
0:06:14,158,2.8,21:24,54,31,2672.23
0:06:15,158,2.8,21:24,54,31,2672.23
0:06:16,157,2.7,22:17,54,30,2680.7
0:06:17,157,2.7,22:17,54,30,2680.7
0:06:18,156,2.6,23:16,55,30,2684.94
0:06:19,156,2.6,23:16,55,30,2684.94
0:06:20,156,2.5,24:25:00,53,28,2692.81
0:06:21,156,2.3,25:35:00,51,27,2696.74
0:06:22,155,2.3,25:35:00,51,26,2700.37
0:06:23,154,2.4,24:59:00,51,26,2704
0:06:24,154,2.4,24:59:00,51,26,2704
0:06:25,153,2.4,24:59:00,53,26,2707.93
0:06:26,154,2.4,24:59:00,53,26,2707.93
0:06:27,154,2.5,24:25:00,55,26,2715.8
0:06:28,154,2.5,23:52,55,26,2720.03
0:06:29,154,2.5,23:52,55,26,2720.03
0:06:30,150,2.6,23:16,55,26,2724.27
0:06:31,150,2.6,22:46,55,26,2728.81
0:06:32,149,2.6,22:46,55,27,2733.04
0:06:33,149,2.7,22:17,56,27,2737.28
0:06:34,147,2.7,22:17,56,28,2746.05
0:06:35,147,2.7,22:17,56,28,2746.05
0:06:36,146,2.7,21:50,56,27,2754.82
0:06:37,144,2.7,21:50,55,27,2759.06
0:06:38,142,2.7,21:50,56,27,2763.29
0:06:39,142,2.7,21:50,56,27,2763.29
0:06:40,141,2.9,20:34,59,28,2771.46
0:06:41,142,3.7,16:07,64,28,2775.09
0:06:42,142,3.7,16:07,64,28,2775.09
0:06:43,143,4.6,13:06,69,30,2780.24
0:06:44,144,5.8,10:22,75,32,2786.29
0:06:45,143,6.2,9:42,79,40,2797.32
0:06:46,142,6.3,9:31,79,43,2808.36
0:06:47,143,6.4,9:26,79,45,2817.45
0:06:48,143,6.4,9:26,78,46,2828.48
0:06:49,143,6.4,9:26,78,46,2839.52
0:06:50,141,6.4,9:26,78,47,2850.55
0:06:51,140,6.4,9:26,78,47,2861.59
0:06:52,140,6.3,9:31,79,47,2872.62
0:06:53,141,6.3,9:31,79,47,2880.98
0:06:54,141,6.3,9:31,79,46,2892.01
0:06:55,140,6.3,9:31,79,46,2901.55
0:06:56,140,6.3,9:31,79,46,2901.55
0:06:57,140,6.3,9:31,78,46,2908.81
0:06:58,142,6.3,9:31,78,46,2919.85
0:06:59,142,6.3,9:31,78,46,2923.03
0:07:00,142,6.3,9:31,78,47,2934.06
0:07:01,143,6.3,9:31,78,47,2937.25
0:07:02,143,6.1,9:53,78,46,2948.28
0:07:03,142,6.1,9:53,78,46,2959.32
0:07:04,142,6,10:04,77,44,2970.35
0:07:05,142,5.9,10:10,77,44,2981.39
0:07:06,142,5.9,10:10,77,44,2990.19
0:07:07,142,5.8,10:22,77,44,3001.23
0:07:08,141,5.7,10:28,77,44,3012.26
0:07:09,141,5.7,10:28,77,43,3021.96
0:07:10,142,5.7,10:34,78,43,3028.01
0:07:11,142,5.4,11:02,80,42,3039.04
0:07:12,142,5.4,11:09,80,41,3044.65
0:07:13,141,5.3,11:16,80,40,3049.79
0:07:14,141,5.3,11:16,80,40,3049.79
0:07:15,142,5.4,11:02,80,38,3060.82
0:07:16,143,5.6,10:48,80,38,3071.86
0:07:17,143,5.7,10:28,81,39,3082.89
0:07:18,144,5.8,10:22,79,40,3093.93
0:07:19,144,5.8,10:22,79,41,3102.13
0:07:20,145,5.7,10:34,78,42,3113.16
0:07:21,145,5.7,10:34,78,42,3114.53
0:07:22,146,5.6,10:48,80,41,3125.56
0:07:23,147,4.9,12:20,79,41,3136.6
0:07:24,147,4.9,12:20,79,41,3137.82
0:07:25,149,4.9,12:20,79,39,3143.57
0:07:26,149,4.9,12:20,79,39,3143.57
0:07:27,149,5,11:55,80,36,3154.61
0:07:28,149,5,11:55,80,36,3165.64
0:07:29,149,5,12:03,80,35,3176.68
0:07:30,149,5,12:03,80,35,3182.3
0:07:31,149,4.9,12:11,79,35,3193.19
0:07:32,149,4.9,12:11,79,35,3193.19
0:07:33,149,5,12:03,78,35,3198.63
0:07:34,150,5.3,11:16,79,36,3209.67
0:07:35,151,5.3,11:16,79,36,3209.83
0:07:36,151,5.5,10:55,80,37,3220.86
0:07:37,151,5.6,10:48,80,39,3231.9
0:07:38,151,5.6,10:48,80,39,3242.2
0:07:39,152,5.5,10:55,79,40,3248.25
0:07:40,152,5.5,10:55,79,40,3248.25
0:07:41,154,4.8,12:37,79,39,3259.28
0:07:42,154,4.8,12:37,79,38,3270.03
0:07:43,154,4.8,12:37,79,38,3270.03
0:07:44,155,4.8,12:37,80,34,3281.06
0:07:45,155,4.8,12:28,79,34,3291.51
0:07:46,155,5.2,11:30,79,34,3302.54
0:07:47,155,5,11:55,79,36,3313.58
0:07:48,155,4.8,12:28,78,37,3324.61
0:07:49,155,4.8,12:28,78,37,3325.39
0:07:50,155,4.7,12:46,78,36,3330.23
0:07:51,156,4.7,12:46,78,35,3335.38
0:07:52,155,4.7,12:46,78,35,3340.52
0:07:53,155,4.7,12:46,78,35,3340.52
0:07:54,155,4.6,12:55,76,35,3351.55
0:07:55,155,4.6,13:06,76,35,3362.3
0:07:56,156,4.5,13:16,76,35,3373.34
0:07:57,156,4.5,13:16,76,35,3377.43
0:07:58,156,4.6,13:06,78,34,3382.57
0:07:59,156,4.7,12:46,79,34,3387.71
0:08:00,158,4.9,12:11,80,34,3398.75
0:08:01,157,5,12:03,81,34,3409.19
0:08:02,157,5,12:03,81,35,3420.23
0:08:03,155,5,12:03,80,35,3426.13
0:08:04,156,5,12:03,80,35,3426.13
0:08:05,157,5,12:03,80,35,3437.17
0:08:06,157,5,12:03,80,35,3448.2
0:08:07,157,5,12:03,80,35,3448.82
0:08:08,157,5,12:03,80,35,3448.82
0:08:09,158,5,12:03,80,35,3454.57
0:08:10,157,5,12:03,80,35,3454.57
0:08:11,158,5,11:55,79,35,3465.61
0:08:12,159,5.2,11:38,79,36,3476.64
0:08:13,159,5.2,11:38,79,37,3487.68
0:08:14,160,5.2,11:38,80,37,3498.71
0:08:15,160,5.2,11:38,80,37,3509.75
0:08:16,160,5.2,11:38,80,37,3520.78
0:08:17,161,5.2,11:38,80,37,3531.82
0:08:18,161,5.2,11:38,79,37,3540.49
0:08:19,160,5.2,11:38,80,37,3545.94
0:08:20,161,5,11:55,80,37,3556.83
0:08:21,162,5,11:55,80,37,3562.27
0:08:22,162,5,11:55,80,37,3562.27
0:08:23,161,5,11:55,80,36,3567.42
0:08:24,162,5,11:55,80,36,3567.42
0:08:25,161,5.3,11:16,81,36,3578.45
0:08:26,162,5.4,11:09,81,37,3589.48
0:08:27,162,5.4,11:09,81,38,3600.52
0:08:28,162,5.3,11:16,81,38,3608.86
0:08:29,162,4.8,12:28,81,37,3619.9
0:08:30,162,4.8,12:28,81,37,3624.59
0:08:31,162,4.9,12:20,80,35,3635.18
0:08:32,162,4.9,12:20,80,34,3646.22
0:08:33,162,4.9,12:20,80,34,3646.38
0:08:34,161,4.9,12:20,79,35,3657.27
0:08:35,161,4.9,12:20,79,36,3668.16
0:08:36,161,4.9,12:20,79,36,3668.16
0:08:37,161,4.9,12:20,79,36,3673.3
0:08:38,162,4.8,12:28,80,35,3684.19
0:08:39,162,4.8,12:28,80,35,3684.19
0:08:40,162,5,12:03,80,34,3694.48
0:08:41,162,5,12:03,80,34,3700.23
0:08:42,161,5,12:03,80,34,3700.23
0:08:43,161,5,12:03,80,35,3705.67
0:08:44,161,4.9,12:20,80,35,3716.71
0:08:45,161,4.9,12:20,80,35,3727.15
0:08:46,161,4.9,12:20,80,35,3738.19
0:08:47,161,4.9,12:11,80,35,3748.33
0:08:48,161,4.9,12:11,80,35,3759.22
0:08:49,161,4.9,12:11,80,35,3764.66
0:08:50,161,4.9,12:11,80,35,3769.81
0:08:51,161,4.9,12:11,80,35,3780.7
0:08:52,161,4.9,12:11,79,35,3786.45
0:08:53,161,4.9,12:11,79,35,3786.45
0:08:54,161,4.9,12:11,79,35,3791.89
0:08:55,161,4.9,12:11,79,35,3791.89
0:08:56,161,4.9,12:11,80,36,3802.93
0:08:57,159,5.1,11:47,81,35,3813.96
0:08:58,159,5.1,11:47,81,35,3824.26
0:08:59,159,5.5,10:55,81,36,3835.3
0:09:00,159,5.5,10:55,81,36,3836.36
0:09:01,158,5.6,10:48,80,39,3847.4
0:09:02,159,5.6,10:48,80,39,3855.42
0:09:03,160,5.6,10:48,80,39,3866.46
0:09:04,161,5.6,10:48,80,39,3877.49
0:09:05,161,5.6,10:48,79,39,3886.28
0:09:06,162,5.3,11:23,76,40,3893.24
0:09:07,162,5.3,11:23,76,40,3893.24
0:09:08,162,5.3,11:23,76,40,3893.24
0:09:09,161,2.9,20:58,63,37,3904.27
0:09:10,161,2.9,20:58,63,37,3905.04
0:09:11,160,2.7,21:50,54,30,3915.32
0:09:12,160,2.7,21:50,54,27,3923.79
0:09:13,160,2.7,21:50,54,27,3923.79
0:09:14,160,2.7,21:50,54,28,3928.33
0:09:15,160,2.7,21:50,54,28,3928.33
0:09:16,160,2.6,22:46,53,28,3937.11
0:09:17,161,2.6,22:46,53,28,3937.11
0:09:18,160,2.6,22:46,52,28,3941.34
0:09:19,160,2.6,23:16,52,29,3945.88
0:09:20,159,2.6,23:16,52,29,3950.11
0:09:21,159,2.6,23:16,52,29,3954.35
0:09:22,158,2.6,23:16,52,30,3958.58
0:09:23,159,2.6,23:16,52,30,3962.82
0:09:24,159,2.6,23:16,52,30,3962.82
0:09:25,158,2.6,23:16,52,30,3962.82
0:09:26,158,2.6,23:16,53,30,3967.06
0:09:27,158,2.6,22:46,53,29,3978.09
0:09:28,158,2.6,22:46,53,29,3979.76
