Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(mph),TrueHeading,Alt(feet),ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX,calMagY,calMagZ
01-Nov-2017 17:49:14.172,0.2768,1.8768,0.1148,-1.3598,0.9746,-0.4859,-0.0533,0.493,0.8501,40.101448,-88.225702,5.7042,289.0317,733.84436,Walking,High,98.4405,9.2455,-33.0122,15.8988,-541.7026,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:15.173,-0.2414,0.6271,-0.3753,0.1701,0.0604,-1.2794,-0.0533,0.493,0.8501,40.101429,-88.225723,4.9213,305.345,734.897217,Walking,High,98.4412,9.1794,-37.5252,14.1226,-547.2437,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:16.175,-0.2826,0.8643,0.1345,0.5416,1.005,0.459,-0.0533,0.493,0.8501,40.101417,-88.225745,4.9213,312.8123,735.49176,Walking,High,98.4412,9.1794,-23.7009,16.9994,-566.9505,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:17.177,0.2942,2.2007,0.1853,-0.5472,0.2714,0.8448,-0.0533,0.493,0.8501,40.101407,-88.225777,6.6213,320.7185,735.638733,Walking,High,98.4412,9.1847,-25.3257,19.3998,-556.4124,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:18.178,0.049,-0.4035,0.2621,-1.4013,0.1753,-3.0887,-0.0533,0.493,0.8501,40.101402,-88.225808,6.6213,331.8345,734.940491,Walking,High,98.4412,9.1847,-29.9689,18.6845,-553.8403,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:19.180,-0.5416,2.4168,0.761,1.3472,2.3297,0.3265,-0.0533,0.493,0.8501,40.101401,-88.225834,4.8542,335.1599,734.848145,Walking,High,98.442,9.116,-19.7904,22.4445,-561.6633,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:20.181,-0.0803,1.121,-0.1685,1.429,-2.1302,3.0297,-0.0533,0.493,0.8501,40.101403,-88.225865,4.8542,324.5703,735.053223,Walking,High,98.4432,9.0077,-11.9236,22.5143,-564.9386,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:21.183,-0.0921,-0.0346,0.5254,-3.4252,1.0952,-1.872,-0.0533,0.493,0.8501,40.101405,-88.225896,4.6305,332.7713,734.52478,Walking,High,98.442,9.116,-36.7767,14.504,-547.7692,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:22.210,-0.1377,-0.5426,-0.3793,1.3352,1.8736,2.0986,-0.0533,0.493,0.8501,40.101407,-88.225928,6.1292,345.267,733.607056,Walking,High,98.4423,9.0896,-28.9294,16.9626,-558.3669,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:23.186,-0.3358,0.4958,0.0083,1.8014,0.8902,3.0139,-0.0533,0.493,0.8501,40.10141,-88.22596,6.1292,337.7079,735.526184,Walking,High,98.4408,9.2111,-9.0837,17.5088,-569.9647,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:24.191,-0.3932,0.8198,0.5885,-2.64,-1.9112,-2.4413,-0.0533,0.493,0.8501,40.101413,-88.225995,6.1292,341.5423,737.451172,Walking,High,98.4412,9.1794,-33.933,13.4019,-550.5004,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:25.190,0.8753,3.7209,0.9994,1.6874,0.1309,1.4634,-0.0533,0.493,0.8501,40.101417,-88.226026,5.145,343.0072,736.695435,Walking,High,98.4412,9.1847,-26.5294,16.3853,-558.4642,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:26.191,-0.1241,1.288,0.0754,0.3309,0.4801,-0.3279,-0.0533,0.493,0.8501,40.101421,-88.226051,5.145,336.1906,736.394653,Walking,High,98.4412,9.1847,-13.2844,14.9176,-570.7922,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:27.192,-0.0135,1.4395,0.1139,-1.8281,0.0342,-0.2365,-0.0533,0.493,0.8501,40.101424,-88.22608,5.8384,325.4481,736.592102,Walking,High,98.4408,9.2164,-28.3062,14.9569,-549.4691,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:28.194,-0.184,0.7425,-0.3969,-0.4721,0.5917,-2.0836,-0.0533,0.493,0.8501,40.101426,-88.226109,5.8384,324.1294,736.991394,Walking,High,98.4423,9.0869,-29.9667,13.5094,-553.9749,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:29.196,-0.2319,0.8273,-0.0043,-3.5648,-1.0067,-0.0051,-0.0533,0.493,0.8501,40.101426,-88.226137,5.4134,325.871,737.375061,Walking,High,98.4408,9.2164,-21.2262,13.9468,-567.6767,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:30.197,0.1144,2.0997,0.0828,0.2545,0.1261,1.5696,-0.0533,0.493,0.8501,40.101427,-88.226171,5.4134,320.6998,738.324646,Walking,High,98.44,9.2825,-27.7164,14.8813,-553.5988,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:31.199,-0.6385,-0.1904,0.4173,-0.8896,2.5883,-2.7279,-0.0533,0.493,0.8501,40.101426,-88.2262,5.391,328.3335,738.467041,Walking,High,98.4397,9.3089,-32.1393,12.4398,-553.2231,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:32.201,0.099,0.0319,0.039,-1.4936,-0.7964,-1.5354,-0.0533,0.493,0.8501,40.101426,-88.22622,3.2212,317.111,739.514526,Walking,High,98.4397,9.3089,-30.4737,12.7651,-546.9302,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:33.202,0.0314,0.5614,-0.0626,-3.1951,-0.6212,-1.3198,-0.0533,0.493,0.8501,40.101427,-88.226238,3.4225,332.0599,741.230225,Walking,High,98.4395,9.3274,-27.639,14.5834,-552.7027,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:34.204,0.0414,1.2616,0.2145,0.0963,-0.2499,0.3174,-0.0533,0.493,0.8501,40.101427,-88.226255,3.2212,326.9537,741.845581,Walking,High,98.439,9.3644,-21.1265,16.4383,-557.2986,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:35.205,0.0266,1.4032,0.0282,0.8041,0.2733,0.7014,-0.0533,0.493,0.8501,40.101425,-88.226268,3.4225,334.9507,741.942505,Walking,High,98.439,9.3644,-13.0526,14.6239,-568.097,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:36.207,-0.5138,1.2476,-0.3145,1.5315,1.8135,0.5877,-0.0533,0.493,0.8501,40.101416,-88.226282,3.4673,336.6423,741.695618,Walking,High,98.4414,9.1636,-12.1635,11.4748,-573.0891,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:37.209,-0.0555,0.9899,0.0569,1.929,1.1686,1.2853,-0.0533,0.493,0.8501,40.101397,-88.226293,5.5476,331.3556,741.824585,Walking,High,98.4414,9.1636,-15.3094,12.8728,-571.1775,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:38.210,-0.1866,0.8312,-0.1363,0.6472,0.4997,0.9829,-0.0533,0.493,0.8501,40.101372,-88.2263,5.816,331.9819,742.800537,Walking,High,98.4375,9.4991,-16.6563,15.1125,-569.493,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:39.212,-0.4461,0.8715,0.2099,0.886,1.5039,0.6019,-0.0533,0.493,0.8501,40.101356,-88.226305,5.5476,333.9135,742.920715,Walking,High,98.4375,9.4991,-19.4939,19.6693,-563.6471,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:40.213,0.2315,0.1133,-0.0446,1.9061,-0.427,2.745,-0.0533,0.493,0.8501,40.101351,-88.226309,2.9528,330.8726,742.776123,Walking,High,98.4374,9.5071,-25.3939,19.7033,-553.6334,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:41.215,0.6964,2.6184,0.6482,0.8792,-0.8735,-0.1916,-0.0533,0.493,0.8501,40.10135,-88.226319,2.5277,334.6929,742.896301,Walking,High,98.4344,9.7634,-24.6366,19.7149,-550.7132,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:42.217,-0.4952,3.4557,1.2037,-0.5428,-0.5152,-1.766,-0.0533,0.493,0.8501,40.101353,-88.226332,2.8409,333.9552,743.088318,Walking,High,98.4357,9.6497,-19.3872,21.9401,-550.4967,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:43.218,0.0688,0.1912,0.0514,-1.715,-0.4055,-1.3769,-0.0533,0.493,0.8501,40.101359,-88.226348,3.2883,321.3844,742.145325,Walking,High,98.4357,9.6497,-26.3337,19.3404,-539.6064,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:44.220,-0.1644,0.6763,0.0244,-2.9125,-0.3624,-1.1783,-0.0533,0.493,0.8501,40.101365,-88.226364,2.9528,329.9137,743.173401,Walking,High,98.4357,9.6497,-26.2645,19.4126,-541.9311,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:45.221,0.0199,1.0759,-0.0862,-0.1741,0.2127,0.1266,-0.0533,0.493,0.8501,40.101371,-88.226381,3.2883,340.328,743.133789,Walking,High,98.4355,9.6709,-16.2466,20.6139,-554.5074,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:46.223,-0.031,1.4336,-0.0224,0.8609,-0.0263,0.8517,-0.0533,0.493,0.8501,40.101377,-88.2264,3.512,337.3401,742.888855,Walking,High,98.4338,9.8162,-7.2827,19.477,-569.2037,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:47.224,-0.4211,1.1544,-0.339,1.1244,0.4655,0.8101,-0.0533,0.493,0.8501,40.101385,-88.226417,3.0422,346.1225,742.561035,Walking,High,98.4338,9.8162,-6.9106,17.5282,-570.7285,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:48.226,-0.0687,0.9344,0.0458,1.4475,0.9264,1.2023,-0.0533,0.493,0.8501,40.101396,-88.226432,3.2436,339.2803,742.709229,Walking,High,98.436,9.6286,-13.5832,18.7416,-569.5462,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:49.228,-0.1749,0.8271,-0.3891,1.4157,0.6853,-0.6318,-0.0533,0.493,0.8501,40.101407,-88.226449,3.2436,334.265,741.613281,Walking,High,98.436,9.6286,-20.6172,18.6844,-563.1262,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:50.229,0.0342,0.8658,0.2733,0.3029,4.1861,-1.5012,-0.0533,0.493,0.8501,40.101415,-88.226467,3.4673,326.8818,741.549194,Walking,High,98.4355,9.6682,-22.539,17.9328,-552.0223,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:51.231,0.484,2.1933,0.1173,0.8742,-3.3589,-1.3055,-0.0533,0.493,0.8501,40.101419,-88.226485,3.4673,329.6574,740.837158,Walking,High,98.4355,9.6682,-24.2649,17.8409,-552.3871,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:52.232,-0.5508,0.7036,0.5151,-0.879,-2.2064,-1.6802,-0.0533,0.493,0.8501,40.101421,-88.2265,2.7962,314.9379,741.228821,Walking,High,98.4355,9.6682,-32.5738,13.4203,-546.834,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:53.234,-0.1348,0.4501,0.1378,-3.4811,-2.0668,-0.9917,-0.0533,0.493,0.8501,40.101426,-88.226518,3.4449,324.1304,741.074036,Walking,High,98.4355,9.6656,-27.6948,15.5697,-544.816,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:54.236,-0.2093,1.1911,0.2019,-0.2167,0.0086,0.2984,-0.0533,0.493,0.8501,40.101434,-88.226541,3.4449,320.139,741.014771,Walking,High,98.4361,9.6207,-22.3955,19.4307,-554.331,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:55.237,-0.3962,1.7137,0.0807,1.1219,0.7154,0.4863,-0.0533,0.493,0.8501,40.10144,-88.226559,3.4449,335.5706,741.710388,Walking,High,98.4329,9.8876,-9.5421,17.8745,-573.2574,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:56.239,-0.1538,1.1054,-0.0105,1.535,0.6331,0.5047,-0.0533,0.493,0.8501,40.101443,-88.226575,3.3107,337.9677,741.839966,Walking,High,98.4329,9.8902,-10.89,20.3386,-571.9453,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:57.240,0.0024,0.8884,-0.0032,1.1239,1.7731,0.6533,-0.0533,0.493,0.8501,40.101444,-88.226593,3.5791,332.2885,742.79895,Walking,High,98.4325,9.9219,-18.1561,19.8998,-568.4532,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:58.243,0.0163,0.4602,-0.1583,-0.7037,1.568,1.5953,-0.0533,0.493,0.8501,40.101443,-88.22661,3.5791,330.9341,742.689026,Walking,High,98.4325,9.9219,-21.8866,20.9264,-560.4672,13.8442,-34.7776,-36.1744
01-Nov-2017 17:49:59.244,0.7006,1.9066,-0.3028,-3.6673,-0.7188,0.2718,-0.0533,0.493,0.8501,40.101442,-88.226626,3.3554,323.0381,743.686462,Walking,High,98.4331,9.8691,-20.7412,20.1993,-552.4579,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:00.245,-0.4254,0.764,0.3413,0.6825,-0.6763,0.0307,-0.0533,0.493,0.8501,40.101442,-88.22664,3.1765,323.5137,744.306641,Walking,High,98.4341,9.7898,-20.8733,18.7083,-545.5743,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:01.248,1.0608,2.7791,1.1186,0.0072,0.3105,-1.4642,-0.0533,0.493,0.8501,40.101443,-88.226651,2.5501,301.3312,745.057739,Walking,High,98.4351,9.7052,-13.01,19.7513,-550.0383,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:02.248,-0.3537,0.0723,0.192,-2.0612,0.2695,-1.1263,-0.0533,0.493,0.8501,40.101442,-88.226662,2.3264,324.5934,745.281433,Walking,High,98.4351,9.7052,-46.4449,-1.0385,-548.1851,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:03.250,-0.0985,0.0178,-0.5639,-1.0231,1.5972,-6.0802,-0.0533,0.493,0.8501,40.101441,-88.226677,3.3107,299.3502,745.859314,Walking,High,98.4322,9.9457,-6.6489,-31.2569,-595.8163,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:04.252,-0.2417,-0.1149,-1.0124,0.7661,-0.992,-0.0929,-0.0533,0.493,0.8501,40.101437,-88.226691,2.483,269.8913,746.170532,Walking,High,98.4322,9.9457,6.7148,-39.7492,-592.0258,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:05.245,-0.0828,-0.8136,-0.924,0.7634,0.1585,0.7209,-0.0533,0.493,0.8501,40.101434,-88.226701,2.483,267.551,746.54895,Walking,High,98.4304,10.1016,9.5071,-49.8404,-587.135,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:06.246,-0.023,-0.5974,-0.7277,-0.2436,-0.1673,0.2411,-0.0533,0.493,0.8501,40.101432,-88.226712,2.1698,267.3513,746.287476,Walking,High,98.4293,10.1967,8.9745,-46.7741,-589.5713,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:07.253,0.0143,-0.4647,-0.7232,-0.2047,0.5693,0.4408,-0.0533,0.493,0.8501,40.10143,-88.226728,3.2436,262.249,746.468872,Walking,High,98.4292,10.2073,12.0552,-49.4422,-587.822,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:08.249,0.1139,-0.2916,-0.9631,0.3766,0.2202,-0.2288,-0.0533,0.493,0.8501,40.101428,-88.226748,3.2436,261.1721,745.327454,Walking,High,98.4279,10.3156,13.4799,-48.6036,-587.7466,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:09.251,0.0487,-0.456,-1.0817,-0.043,0.0081,-0.2288,-0.0533,0.493,0.8501,40.101425,-88.226766,3.2436,269.2278,745.617432,Walking,High,98.4291,10.2152,13.398,-45.0074,-589.8047,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:10.253,-0.0444,-0.4555,-0.8157,0.2338,0.2079,-0.1366,-0.0533,0.493,0.8501,40.101422,-88.226783,2.7962,267.8264,745.157471,Walking,High,98.4292,10.2073,12.7962,-46.0645,-590.713,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:11.254,-0.0832,-0.3002,-0.7022,-0.3543,-0.4254,-0.0286,-0.0533,0.493,0.8501,40.101421,-88.2268,2.7962,260.123,744.192688,Walking,High,98.4308,10.0725,9.5679,-46.8474,-592.201,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:12.288,-0.0942,-0.3772,-1.2057,-0.2289,-0.0848,0.4261,-0.0533,0.493,0.8501,40.10142,-88.226817,2.7067,255.1948,744.238525,Walking,High,98.4309,10.0567,7.6206,-50.3904,-591.8541,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:13.257,-0.838,-0.2173,-0.8058,-0.3935,0.0705,1.689,-0.0533,0.493,0.8501,40.101419,-88.226836,3.2436,214.6851,744.248535,Walking,High,98.4309,10.0567,-19.0729,-55.8167,-590.318,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:14.260,-0.2348,-0.4885,-0.238,1.5943,-0.6423,0.9024,-0.0533,0.493,0.8501,40.10142,-88.226856,3.2436,253.3442,744.111389,Walking,High,98.4308,10.0646,-1.5235,-57.0007,-590.8207,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:15.261,0.0879,-0.3872,-0.749,1.2179,-1.3872,-0.7044,-0.0533,0.493,0.8501,40.101422,-88.226873,3.2436,303.1962,742.169189,Walking,High,98.4308,10.0646,7.8374,-46.7171,-594.3632,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:16.272,0.0479,-0.6325,-0.8922,0.5793,0.3584,0.0065,-0.0533,0.493,0.8501,40.101425,-88.226889,3.1541,306.5598,742.473938,Walking,High,98.4323,9.943,8.829,-55.5504,-589.5213,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:17.304,0.0299,-0.8657,-0.9334,-0.1207,-0.2293,-0.1428,-0.0533,0.493,0.8501,40.101425,-88.226889,3.1541,308.5247,742.473938,Walking,High,98.4326,9.914,10.0944,-51.6429,-592.5596,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:18.266,0.042,-0.7209,-0.6443,-0.1207,-0.2293,-0.1428,-0.0533,0.493,0.8501,40.101427,-88.226927,3.4896,317.999,743.403564,Walking,High,98.4334,9.8453,10.0887,-49.1707,-594.3311,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:19.285,-0.0546,-0.2874,-0.749,0.281,0.4684,0.0983,-0.0533,0.493,0.8501,40.101427,-88.226927,3.4896,310.374,743.403564,Walking,High,98.4334,9.8453,10.5244,-34.9959,-597.2459,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:20.305,0.2112,-0.241,-0.8493,0.6799,1.5612,-0.494,-0.0533,0.493,0.8501,40.101425,-88.226966,3.0422,314.4231,741.687805,Walking,High,98.4334,9.8453,26.2178,-28.0837,-588.4934,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:21.306,-0.1676,-0.3048,-0.9233,0.6938,-0.3476,0.2333,-0.0533,0.493,0.8501,40.101424,-88.226984,3.0422,316.0145,742.317017,Walking,High,98.4301,10.1254,10.3761,-33.9459,-596.3328,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:22.308,-0.1563,-0.6814,-0.936,-0.1691,0.0603,0.3301,-0.0533,0.493,0.8501,40.101424,-88.227004,3.2212,311.788,741.066772,Walking,High,98.4285,10.2601,7.2428,-48.5201,-592.5801,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:23.309,0.1089,-0.631,-0.8046,-0.6304,-0.3479,-0.2674,-0.0533,0.493,0.8501,40.101424,-88.227022,3.2212,311.1629,743.702148,Walking,High,98.4281,10.2945,9.4924,-47.8237,-592.5867,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:24.309,0.0238,-0.5715,-0.6175,0.2173,-0.0813,-0.0841,-0.0533,0.493,0.8501,40.101423,-88.22704,3.1765,312.5754,740.784973,Walking,High,98.4281,10.2945,5.1404,-48.0164,-593.4606,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:25.311,0.3886,-0.47,-0.5484,-1.748,1.9753,0.2324,-0.0533,0.493,0.8501,40.101421,-88.227059,3.1765,320.3272,741.179626,Walking,High,98.428,10.305,29.4668,-43.6431,-582.0184,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:26.280,0.14,-0.1019,-1.1699,0.3731,-1.6276,-0.6955,-0.0533,0.493,0.8501,40.101417,-88.227077,3.1765,321.95,743.220703,Walking,High,98.4276,10.342,15.8513,-24.0659,-594.3049,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:27.283,0.1011,-0.6708,-1.0304,0.1446,-0.2867,0.1162,-0.0533,0.493,0.8501,40.101413,-88.227096,3.4449,317.052,742.487244,Walking,High,98.4276,10.342,12.1121,-41.8002,-593.5095,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:28.289,0.4043,-0.5481,-0.9763,-1.1035,1.2819,-0.2869,-0.0533,0.493,0.8501,40.101411,-88.227117,3.5567,316.6318,740.184814,Walking,High,98.428,10.305,24.9431,-28.9959,-588.5706,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:29.285,0.0567,-0.4252,-0.6268,1.9093,-0.1976,0.9135,-0.0533,0.493,0.8501,40.10141,-88.227137,3.4449,321.039,739.216431,Walking,High,98.4289,10.2284,15.0258,-26.6248,-595.0039,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:30.287,-0.073,-0.4679,-0.7011,0.8318,-0.2192,0.0976,-0.0533,0.493,0.8501,40.101409,-88.227157,3.4225,325.226,741.817078,Walking,High,98.4294,10.1888,7.0016,-38.1039,-596.9588,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:31.278,-0.0863,-0.4265,-1.1517,0.3431,-0.0664,0.5971,-0.0533,0.493,0.8501,40.101409,-88.227176,3.3778,326.3882,739.843567,Walking,High,98.4297,10.165,6.3985,-33.7602,-597.3549,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:32.280,0.2765,-0.4521,-1.1417,-0.6801,0.6445,0.8154,-0.0533,0.493,0.8501,40.10141,-88.227194,3.1093,318.6985,740.575989,Walking,High,98.4297,10.165,23.8201,-34.8571,-588.9307,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:33.322,-0.007,-0.1535,-1.1148,-1.5223,-0.9146,-0.9268,-0.0533,0.493,0.8501,40.101411,-88.227212,3.1093,309.3969,738.57373,Walking,High,98.4292,10.2046,11.4236,-24.2596,-595.4033,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:34.314,0.1083,-0.4336,-0.6766,0.0824,0.4789,-0.5623,-0.0533,0.493,0.8501,40.101411,-88.22723,3.1093,311.8759,738.129028,Walking,High,98.4292,10.2046,11.3561,-37.0095,-594.9495,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:35.320,0.1568,-0.3727,-0.6886,-0.1364,0.5374,-0.2638,-0.0533,0.493,0.8501,40.101412,-88.227249,3.2659,313.2363,740.31366,Walking,High,98.4292,10.2046,16.6173,-41.0791,-591.2805,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:36.306,0.0339,-0.4343,-0.996,-0.4682,0.0016,-0.301,-0.0533,0.493,0.8501,40.101413,-88.227266,3.2659,314.7837,737.912842,Walking,High,98.4288,10.2337,11.5105,-40.0063,-593.7849,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:37.309,-0.0092,-0.6283,-0.9816,-0.3142,0.1318,-0.2636,-0.0533,0.493,0.8501,40.101415,-88.227282,3.0199,312.4639,738.564636,Walking,High,98.4294,10.1914,6.9307,-40.2778,-595.7833,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:38.310,0.1064,-0.5458,-0.7627,-0.3484,0.2444,-0.2552,-0.0533,0.493,0.8501,40.101417,-88.2273,3.4001,316.9217,737.131958,Walking,High,98.4294,10.1914,10.677,-36.2682,-596.4365,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:39.312,-0.0125,-0.4063,-0.6048,0.0367,0.2093,0.1322,-0.0533,0.493,0.8501,40.101418,-88.227319,3.2659,315.7703,738.691589,Walking,High,98.4293,10.1967,4.5246,-38.4288,-597.8464,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:40.314,-0.0805,-0.4625,-0.8703,0.0456,-0.0611,-0.069,-0.0533,0.493,0.8501,40.101418,-88.227336,3.2659,317.2167,736.4151,Walking,High,98.4293,10.1967,10.7544,-39.342,-596.0974,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:41.315,-0.241,-0.4345,-1.1319,-0.2556,-0.1239,0.2646,-0.0533,0.493,0.8501,40.101418,-88.227351,3.1988,299.8734,737.530884,Walking,High,98.4293,10.1967,6.9302,-43.7291,-596.648,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:42.316,-0.095,-0.4414,-1.0052,-0.7669,0.6022,-0.1876,-0.0533,0.493,0.8501,40.101418,-88.227363,2.3264,281.7755,737.142822,Walking,High,98.4295,10.1756,12.0432,-49.2244,-592.5444,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:43.318,0.0782,-0.5089,-0.4477,0.1796,0.3704,-0.411,-0.0533,0.493,0.8501,40.101419,-88.227373,2.3264,299.9119,737.02417,Walking,High,98.4294,10.1914,14.5944,-47.0238,-591.6357,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:44.320,-0.0447,-0.4292,-0.6093,0.8135,0.1814,-0.5013,-0.0533,0.493,0.8501,40.10142,-88.227381,1.879,305.4926,738.952148,Walking,High,98.4294,10.1914,10.3046,-38.1458,-595.7807,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:45.708,-0.2535,0.0405,-1.1927,0.1909,0.2432,-0.0217,-0.0533,0.493,0.8501,40.101422,-88.227394,1.879,310.5895,746.142334,Walking,High,98.4293,10.1941,-16.6346,-15.4534,-596.9197,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:46.279,-1.1089,0.3938,0.2488,-0.6368,0.3254,0.5889,-0.0533,0.493,0.8501,40.101421,-88.22741,2.4383,246.5334,732.797668,Walking,High,98.4274,10.3552,-54.489,-39.1628,-563.4212,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:47.281,0.3001,0.3521,-0.9088,1.6456,-1.8877,-1.7059,-0.0533,0.493,0.8501,40.101419,-88.227424,2.9528,307.2408,736.830017,Walking,High,98.4274,10.3552,14.9491,-21.4499,-594.6439,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:48.410,0.0666,-0.557,-0.5332,0.5377,-0.0589,-0.4218,-0.0533,0.493,0.8501,40.101417,-88.227443,2.9528,308.8463,735.560425,Walking,High,98.4279,10.3183,10.7682,-46.6858,-592.0569,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:49.308,-0.0364,-0.6004,-0.6307,-0.2268,-0.1697,-0.0062,-0.0533,0.493,0.8501,40.101417,-88.227461,3.2436,309.1878,735.248657,Walking,High,98.4279,10.3183,5.7336,-43.3633,-595.2111,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:50.289,0.2113,-0.4395,-0.968,0.3994,1.0839,0.1556,-0.0533,0.493,0.8501,40.101418,-88.227477,3.2436,314.2092,735.382202,Walking,High,98.4273,10.3658,20.661,-30.6163,-591.7115,13.8442,-34.7776,-36.1744
01-Nov-2017 17:50:51.325,-0.2175,-0.4417,-1.086,-0.1609,0.2876,-0.0854,-0.0533,0.493,0.8501,40.101419,-88.227492,2.8185,313.0102,736.017212,Walking,High,98.4265,10.4371,8.2026,-36.5915,-596.2742,13.8442,-34.7776,-36.1744
